CustID,Premium,Model_Year,Owner_Type,Road side addon,No Claim bonus discount,Electric add on rate,Company,Car Type,RTO,CNGkit,Paymentmode,Total IDV,Seats,Acquisition Channel
11138,"32,052",2016,1,1,"1,214",486,Hyundai,HatchBack,Navi Mumbai,1,Credit Card,"794,407",7,Direct
11139,"28,605",2012,2,0,"1,501",362,Mahindra,HatchBack,Mumbai,0,UPI,"748,523",8,Direct
11140,"27,468",2005,1,0,"1,393",415,Mahindra,Sedan,Thane,1,Credit Card,"651,288",8,Direct
11141,"27,130",2017,2,1,"1,400",331,Honda,HatchBack,Navi Mumbai,0,Digital Wallet,"684,519",7,Direct
11142,"28,953",2015,2,1,"1,502",508,Honda,HatchBack,Thane,0,Digital Wallet,"799,719",7,In Direct
11143,"32,664",2017,2,1,"1,428",503,Maruti,Sedan,Thane,0,UPI,"655,456",8,Direct
11144,"29,533",2012,2,1,"1,431",391,Mahindra,HatchBack,Thane,0,Digital Wallet,"624,622",5,In Direct
11145,"34,565",2014,2,1,"1,247",579,Hyundai,Sedan,Navi Mumbai,0,UPI,"657,968",7,In Direct
11146,"28,934",2008,1,1,"1,571",461,Mahindra,HatchBack,Thane,1,UPI,"689,297",7,In Direct
11147,"29,365",2011,2,1,"1,312",355,Hyundai,Sedan,Thane,0,Credit Card,"733,678",7,Direct
11148,"32,619",2012,2,0,"1,498",442,Mahindra,HatchBack,Navi Mumbai,1,Credit Card,"761,517",7,In Direct
11149,"30,938",2008,1,0,"1,501",594,Mahindra,HatchBack,Mumbai,0,UPI,"746,728",5,Direct
11150,"33,445",2001,2,0,"1,457",508,Mahindra,HatchBack,Pen,1,Net Banking,"677,526",5,Direct
11151,"27,465",2012,1,1,"1,552",435,Mahindra,Sedan,Pen,1,Net Banking,"589,653",7,Direct
11152,"30,639",2013,2,1,"1,442",582,Mahindra,Sedan,Thane,0,Digital Wallet,"778,221",6,In Direct
11153,"28,143",2015,2,0,"1,311",524,Hyundai,HatchBack,Navi Mumbai,1,Net Banking,"701,685",5,Direct
11154,"26,701",2018,1,1,"1,412",490,Hyundai,HatchBack,Mumbai,0,Digital Wallet,"633,957",8,Direct
11155,"34,370",2017,1,0,"1,248",569,Mahindra,HatchBack,Mumbai,1,Credit Card,"809,058",5,In Direct
11156,"30,380",2019,1,0,"1,356",477,Hyundai,HatchBack,Pen,1,UPI,"816,881",5,Direct
11157,"30,212",2015,1,1,"1,359",313,Mahindra,Sedan,Pen,0,UPI,"697,963",8,In Direct
11158,"28,456",2007,1,1,"1,238",451,Maruti,HatchBack,Thane,1,Net Banking,"558,557",8,Direct
11159,"32,317",2019,1,1,"1,507",406,null,HatchBack,Mumbai,0,Digital Wallet,"646,486",6,Direct
11160,"32,367",2006,1,1,"1,577",341,Mahindra,HatchBack,Mumbai,0,Credit Card,"661,525",8,In Direct
11161,"32,772",2006,1,1,"1,372",435,Honda,HatchBack,Pen,0,Net Banking,"688,409",6,In Direct
11162,"25,299",2004,1,0,"1,397",304,Hyundai,HatchBack,Pen,1,Net Banking,"555,792",8,Direct
11163,"33,346",2003,1,1,"1,301",444,Hyundai,HatchBack,Navi Mumbai,1,Net Banking,"689,544",7,Direct
11164,"29,257",2001,1,0,"1,472",464,Maruti,HatchBack,Navi Mumbai,0,UPI,"739,313",6,Direct
11165,"27,391",2009,1,1,"1,522",529,Maruti,HatchBack,Pen,1,UPI,"678,550",8,In Direct
11166,"32,019",2004,2,0,"1,208",481,Honda,HatchBack,Thane,0,Credit Card,"580,166",8,In Direct
11167,"30,719",2019,1,0,"1,286",550,Honda,HatchBack,Mumbai,0,UPI,"667,873",5,Direct
11168,"33,905",2017,2,0,"1,319",508,Maruti,HatchBack,Mumbai,0,Digital Wallet,"807,369",6,Direct
11169,"30,618",2012,2,0,"1,429",586,Mahindra,HatchBack,Mumbai,0,Net Banking,"599,978",5,In Direct
11170,"25,508",2010,1,0,"1,556",334,Mahindra,Sedan,Thane,1,Digital Wallet,"593,156",6,Direct
11171,"30,427",2019,2,1,"1,588",351,Honda,HatchBack,Pen,0,Net Banking,"550,786",7,Direct
11172,"34,842",2010,2,0,"1,312",498,Honda,HatchBack,Navi Mumbai,1,Digital Wallet,"822,705",8,In Direct
11173,"32,205",2018,2,0,"1,207",316,Mahindra,Sedan,Thane,1,Digital Wallet,"653,405",5,In Direct
11174,"33,945",2001,1,1,"1,443",372,Hyundai,Sedan,Thane,1,Net Banking,"788,003",7,Direct
11175,"34,453",2016,2,1,"1,474",524,Maruti,Sedan,Pen,0,Credit Card,"682,270",5,In Direct
11176,"34,643",2003,2,0,"1,408",578,Mahindra,HatchBack,Thane,1,Digital Wallet,"841,510",5,In Direct
11177,"34,512",2013,2,0,"1,365",370,Mahindra,Sedan,Thane,0,UPI,"611,668",8,In Direct
11178,"29,226",2011,1,0,"1,572",414,Mahindra,HatchBack,Navi Mumbai,1,UPI,"613,460",6,Direct
11179,"29,483",2011,1,0,"1,480",543,Honda,HatchBack,Pen,1,Digital Wallet,"646,754",7,Direct
11180,"33,035",2016,1,1,"1,204",370,Mahindra,HatchBack,Pen,1,Credit Card,"747,613",5,In Direct
11181,"31,943",2007,1,0,"1,372",563,Mahindra,HatchBack,Navi Mumbai,0,UPI,"566,487",8,Direct
11182,"28,808",2016,2,0,"1,424",506,Mahindra,HatchBack,Thane,0,Digital Wallet,"563,949",7,Direct
11183,"31,719",2008,2,0,"1,371",439,Honda,HatchBack,Thane,0,Net Banking,"753,318",6,Direct
11184,"27,978",2009,1,0,"1,320",460,Hyundai,Sedan,Navi Mumbai,0,Credit Card,"694,400",6,Direct
11185,"34,450",2018,1,1,"1,308",554,Mahindra,HatchBack,Navi Mumbai,1,Digital Wallet,"776,786",5,In Direct
11186,"32,384",2015,1,1,"1,548",392,Mahindra,HatchBack,Mumbai,0,UPI,"613,602",7,In Direct
11187,"28,529",2009,1,1,"1,537",394,Hyundai,Sedan,Thane,0,UPI,"774,066",8,In Direct
11188,"25,970",2005,2,0,"1,420",386,Honda,Sedan,Pen,1,Credit Card,"589,224",5,Direct
11189,"25,171",2005,1,1,"1,228",525,Mahindra,Sedan,Thane,1,Net Banking,"574,401",7,Direct
11190,"30,501",2011,1,1,"1,525",343,Hyundai,HatchBack,Thane,0,Net Banking,"785,862",7,In Direct
11191,"29,018",2001,2,0,"1,227",443,Mahindra,Sedan,Navi Mumbai,0,Digital Wallet,"740,528",5,Direct
11192,"29,663",2015,2,0,"1,261",548,Honda,HatchBack,Navi Mumbai,0,Digital Wallet,"794,651",7,Direct
11193,"33,341",2018,1,1,"1,512",356,Mahindra,Sedan,Thane,0,Net Banking,"725,364",7,Direct
11194,"29,278",2003,1,1,"1,555",492,Hyundai,HatchBack,Pen,0,Digital Wallet,"633,875",7,In Direct
11195,"32,918",2015,1,0,"1,553",398,Hyundai,HatchBack,Pen,1,Net Banking,"766,741",6,In Direct
11196,"32,667",2011,1,1,"1,210",517,Honda,Sedan,Mumbai,0,Credit Card,"620,782",7,Direct
11197,"31,004",2008,1,0,"1,414",572,Honda,HatchBack,Thane,1,Credit Card,"652,439",6,Direct
11198,"34,040",2014,1,1,"1,229",454,Honda,Sedan,Navi Mumbai,0,Credit Card,"723,382",8,Direct
11199,"28,763",2018,1,1,"1,539",423,Mahindra,HatchBack,Thane,1,Net Banking,"684,487",6,In Direct
11200,"26,084",2002,1,1,"1,295",528,Maruti,Sedan,Mumbai,0,Digital Wallet,"720,101",6,In Direct
11201,"29,222",2017,1,0,"1,391",486,Mahindra,HatchBack,Thane,0,Credit Card,"739,945",7,Direct
11202,"26,711",2011,2,1,"1,386",509,Maruti,Sedan,Navi Mumbai,0,Net Banking,"578,189",8,In Direct
11203,"30,358",2014,2,0,"1,231",420,Hyundai,HatchBack,Mumbai,0,Digital Wallet,"762,745",7,Direct
11204,"29,322",2011,2,1,"1,399",523,Honda,HatchBack,Navi Mumbai,0,Digital Wallet,"607,580",6,Direct
11205,"27,511",2014,2,0,"1,565",368,Honda,Sedan,Pen,1,Credit Card,"683,599",7,In Direct
11206,"33,302",2004,1,1,"1,545",497,Hyundai,HatchBack,Mumbai,0,Net Banking,"767,136",6,Direct
11207,"27,968",2009,2,1,"1,387",454,Mahindra,Sedan,Pen,1,UPI,"578,912",6,In Direct
11208,"30,055",2018,2,0,"1,413",545,Honda,Sedan,Mumbai,1,Digital Wallet,"689,950",6,In Direct
11209,"31,268",2005,1,1,"1,420",542,Honda,Sedan,Thane,0,Net Banking,"583,947",6,Direct
11210,"26,543",2018,2,0,"1,284",522,Hyundai,HatchBack,Mumbai,1,Net Banking,"620,850",7,Direct
11211,"30,448",2012,2,1,"1,228",386,Maruti,Sedan,Mumbai,0,Net Banking,"833,971",8,Direct
11212,"31,480",2009,1,0,"1,309",523,Maruti,HatchBack,Pen,0,Digital Wallet,"822,799",5,In Direct
11213,"29,780",2016,1,1,"1,338",573,Maruti,HatchBack,Mumbai,1,Credit Card,"636,425",7,In Direct
11214,"25,784",2005,2,1,"1,482",481,Maruti,HatchBack,Mumbai,1,UPI,"742,123",8,Direct
11215,"31,418",2018,2,1,"1,335",435,Mahindra,HatchBack,Mumbai,1,UPI,"719,794",5,In Direct
11216,"31,049",2007,2,0,"1,456",306,Honda,Sedan,Thane,0,UPI,"777,429",7,Direct
11217,"31,507",2006,1,0,"1,250",524,Honda,HatchBack,Mumbai,1,Digital Wallet,"678,090",5,In Direct
11218,"32,426",2019,2,0,"1,295",364,Hyundai,HatchBack,Pen,1,Net Banking,"848,061",8,Direct
11219,"26,242",2015,2,0,"1,455",436,Mahindra,HatchBack,Pen,1,Net Banking,"626,897",7,In Direct
11220,"32,970",2014,1,0,"1,444",494,Mahindra,Sedan,Mumbai,0,UPI,"558,008",7,Direct
11221,"27,561",2014,1,0,"1,329",537,Hyundai,HatchBack,Thane,0,Net Banking,"695,135",6,Direct
11222,"33,764",2018,2,0,"1,277",380,Honda,HatchBack,Navi Mumbai,0,Credit Card,"743,375",6,Direct
11223,"27,139",2011,1,1,"1,581",369,Maruti,HatchBack,Mumbai,0,Net Banking,"783,117",8,In Direct
11224,"32,967",2008,2,0,"1,371",363,Hyundai,Sedan,Thane,0,UPI,"678,632",6,In Direct
11225,"25,515",2017,1,0,"1,379",496,Maruti,HatchBack,Mumbai,0,Credit Card,"659,329",7,In Direct
11226,"28,635",2013,2,0,"1,346",325,Honda,Sedan,Pen,0,Digital Wallet,"819,446",7,In Direct
11227,"25,640",2013,2,1,"1,510",367,Maruti,HatchBack,Thane,1,Credit Card,"829,088",7,In Direct
11228,"27,487",2001,2,1,"1,522",515,Honda,Sedan,Navi Mumbai,1,Net Banking,"614,916",8,Direct
11229,"32,683",2004,1,1,"1,420",556,Maruti,HatchBack,Navi Mumbai,1,Net Banking,"771,490",5,Direct
11230,"28,332",2009,1,1,"1,370",525,Honda,Sedan,Pen,0,Credit Card,"709,244",5,Direct
11231,"31,351",2001,2,0,"1,415",500,Mahindra,HatchBack,Navi Mumbai,0,UPI,"762,139",6,Direct
11232,"29,638",2015,2,0,"1,276",523,Honda,Sedan,Mumbai,0,Credit Card,"768,149",6,In Direct
11233,"27,301",2016,1,1,"1,375",311,Mahindra,Sedan,Thane,1,UPI,"736,960",7,Direct
11234,"27,535",2005,2,0,"1,487",417,Mahindra,HatchBack,Navi Mumbai,1,Net Banking,"798,283",8,In Direct
11235,"31,964",2013,2,1,"1,412",453,Maruti,Sedan,Mumbai,0,Digital Wallet,"679,374",7,In Direct
11236,"25,945",2008,2,0,"1,452",578,Maruti,Sedan,Thane,0,UPI,"801,162",5,Direct
11237,"25,985",2001,1,1,"1,366",512,Maruti,HatchBack,Pen,0,UPI,"690,651",7,Direct
11238,"30,707",2002,2,1,"1,277",339,Maruti,HatchBack,Mumbai,0,UPI,"665,982",8,In Direct
11239,"25,526",2010,1,1,"1,205",336,Mahindra,Sedan,Mumbai,1,Net Banking,"591,431",7,Direct
11240,"28,356",2002,2,0,"1,387",586,Maruti,Sedan,Mumbai,1,Digital Wallet,"576,173",6,Direct
11241,"29,152",2009,2,0,"1,438",455,Maruti,Sedan,Thane,0,Net Banking,"708,933",8,Direct
11242,"31,310",2011,2,1,"1,303",335,Mahindra,HatchBack,Navi Mumbai,0,Digital Wallet,"658,769",5,In Direct
11243,"34,690",2005,2,1,"1,416",362,Honda,Sedan,Navi Mumbai,0,UPI,"612,053",8,Direct
11244,"30,443",2009,1,1,"1,243",587,Hyundai,Sedan,Thane,0,Net Banking,"769,041",5,Direct
11245,"30,737",2008,2,1,"1,558",503,Hyundai,HatchBack,Thane,1,UPI,"816,492",8,Direct
11246,"30,066",2015,2,0,"1,423",525,Mahindra,HatchBack,Mumbai,0,Credit Card,"600,668",7,In Direct
11247,"26,484",2007,2,0,"1,552",418,Honda,Sedan,Thane,0,UPI,"550,602",8,Direct
11248,"29,494",2000,2,0,"1,249",454,Honda,Sedan,Mumbai,0,Net Banking,"637,507",8,Direct
11249,"34,622",2016,2,1,"1,350",549,Mahindra,HatchBack,Pen,0,Net Banking,"687,308",6,In Direct
11250,"27,709",2005,2,0,"1,547",320,Mahindra,HatchBack,Thane,0,UPI,"774,091",8,Direct
11251,"26,367",2015,1,1,"1,218",434,Honda,HatchBack,Pen,1,Net Banking,"791,848",6,In Direct
11252,"29,556",2010,2,0,"1,394",318,Honda,Sedan,Pen,0,Digital Wallet,"752,013",6,In Direct
11253,"33,633",2008,2,0,"1,337",357,Hyundai,HatchBack,Pen,0,UPI,"716,058",7,In Direct
11254,"32,381",2006,2,0,"1,402",360,Mahindra,HatchBack,Pen,1,UPI,"630,831",5,Direct
11255,"34,772",2015,2,0,"1,454",565,Maruti,Sedan,Navi Mumbai,0,Digital Wallet,"694,042",7,In Direct
11256,"34,440",2008,1,1,"1,571",313,Hyundai,HatchBack,Pen,1,Credit Card,"625,629",6,In Direct
11257,"26,135",2010,1,0,"1,247",483,Honda,Sedan,Thane,1,Net Banking,"600,021",5,In Direct
11258,"25,448",2010,1,0,"1,342",573,Mahindra,Sedan,Navi Mumbai,1,Digital Wallet,"728,075",7,In Direct
11259,"32,184",2010,2,1,"1,477",594,Honda,HatchBack,Thane,1,Credit Card,"753,558",6,Direct
11260,"25,084",2017,2,0,"1,294",584,Maruti,HatchBack,Pen,1,Digital Wallet,"762,686",7,Direct
11261,"28,112",2004,2,1,"1,432",375,Hyundai,Sedan,Mumbai,1,Digital Wallet,"554,270",5,Direct
11262,"26,653",2007,1,1,"1,570",390,Honda,Sedan,Mumbai,1,Digital Wallet,"552,662",8,Direct
11263,"26,316",2017,1,1,"1,396",466,Maruti,Sedan,Navi Mumbai,0,Net Banking,"763,112",8,Direct
11264,"33,853",2013,2,1,"1,216",480,Honda,Sedan,Pen,0,Digital Wallet,"664,407",5,In Direct
11265,"28,456",2016,2,0,"1,572",333,Hyundai,Sedan,Mumbai,0,Net Banking,"683,868",7,Direct
11266,"31,834",2003,1,0,"1,341",549,Honda,HatchBack,Thane,0,UPI,"812,333",5,In Direct
11267,"32,156",2015,1,1,"1,507",387,Maruti,HatchBack,Thane,1,UPI,"801,053",5,In Direct
11268,"28,592",2014,1,1,"1,252",306,Maruti,Sedan,Thane,1,Net Banking,"770,511",6,In Direct
11269,"26,931",2006,1,0,"1,242",600,Mahindra,Sedan,Pen,1,Digital Wallet,"736,687",8,Direct
11270,"34,909",2008,2,0,"1,255",333,Maruti,Sedan,Pen,0,Digital Wallet,"842,518",7,In Direct
11271,"28,669",2007,1,1,"1,431",392,Mahindra,Sedan,Thane,0,Digital Wallet,"681,267",8,Direct
11272,"31,025",2006,1,1,"1,494",436,Honda,HatchBack,Pen,1,Net Banking,"565,996",8,In Direct
11273,null,2001,1,1,"1,559",482,Mahindra,HatchBack,Navi Mumbai,0,UPI,"718,573",5,Direct
11274,"31,588",2006,2,1,"1,495",529,Hyundai,HatchBack,Navi Mumbai,0,Net Banking,"601,491",5,Direct
11275,"26,110",2002,2,0,"1,567",511,Maruti,HatchBack,Thane,0,Digital Wallet,"689,717",5,Direct
11276,"29,453",2005,1,0,"1,568",456,Hyundai,Sedan,Navi Mumbai,1,Credit Card,"729,209",8,In Direct
11277,"31,338",2003,1,0,"1,438",339,Hyundai,HatchBack,Pen,1,Credit Card,"609,264",8,In Direct
11278,"28,399",2013,2,1,"1,252",579,Maruti,HatchBack,Pen,0,Credit Card,"642,746",5,Direct
11279,"29,280",2007,1,0,"1,529",493,Maruti,HatchBack,Mumbai,0,Net Banking,"586,431",8,Direct
11280,"29,962",2011,2,1,"1,547",339,Mahindra,Sedan,Navi Mumbai,0,UPI,"560,279",6,Direct
11281,"27,044",2002,1,1,"1,394",568,Honda,Sedan,Mumbai,0,Digital Wallet,"652,734",7,Direct
11282,"30,970",2013,1,1,"1,440",496,Honda,HatchBack,Mumbai,0,Digital Wallet,"732,534",8,Direct
11283,"25,003",2012,2,1,"1,520",556,Mahindra,HatchBack,Pen,0,Credit Card,"794,373",8,Direct
11284,"33,170",2007,2,1,"1,487",315,Honda,HatchBack,Pen,1,Credit Card,"724,489",5,Direct
11285,"29,693",2018,2,0,"1,201",491,Maruti,Sedan,Mumbai,0,Digital Wallet,"823,950",5,Direct
11286,"29,253",2001,1,0,"1,454",452,Mahindra,Sedan,Pen,1,Digital Wallet,"579,470",6,In Direct
11287,"27,925",2017,2,1,"1,427",463,Hyundai,HatchBack,Navi Mumbai,0,UPI,"586,150",8,Direct
11288,"32,982",2005,1,0,"1,513",425,Maruti,Sedan,Navi Mumbai,0,Credit Card,"797,282",6,In Direct
11289,"31,080",2003,2,1,"1,468",558,Mahindra,Sedan,Navi Mumbai,1,Credit Card,"677,346",6,Direct
11290,"33,743",2013,2,0,"1,471",510,Maruti,HatchBack,Pen,0,UPI,"689,018",7,In Direct
11291,"34,724",2017,1,0,"1,272",398,Maruti,HatchBack,Navi Mumbai,0,Credit Card,"792,817",7,Direct
11292,"25,865",2016,2,0,"1,592",504,Hyundai,HatchBack,Pen,0,UPI,"816,990",6,Direct
11293,"34,332",2011,2,1,"1,305",320,Hyundai,Sedan,Thane,1,Credit Card,"576,972",6,In Direct
11294,"28,086",2006,1,1,"1,565",313,Maruti,Sedan,Navi Mumbai,0,UPI,"657,466",5,In Direct
11295,"28,470",2019,2,1,"1,351",592,Hyundai,HatchBack,Pen,0,Credit Card,"720,570",6,Direct
11296,"31,166",2004,1,1,"1,323",320,Honda,HatchBack,Thane,1,UPI,"626,722",5,Direct
11297,"34,343",2002,2,1,"1,484",327,Maruti,Sedan,Mumbai,1,Digital Wallet,"849,593",6,Direct
11298,"29,673",2004,1,0,"1,347",473,Maruti,HatchBack,Thane,0,UPI,"555,267",6,Direct
11299,"33,903",2009,1,0,"1,239",419,Hyundai,HatchBack,Navi Mumbai,1,Digital Wallet,"731,254",5,Direct
11300,"26,616",2000,1,1,"1,587",417,Mahindra,HatchBack,Mumbai,0,Net Banking,"815,622",7,In Direct
11301,"34,291",2011,1,1,"1,569",462,Hyundai,HatchBack,Pen,0,Net Banking,"594,751",8,Direct
11302,"28,379",2012,1,0,"1,225",412,Honda,HatchBack,Pen,0,Net Banking,"615,186",5,Direct
11303,"30,907",2019,1,0,"1,204",408,Honda,HatchBack,Pen,0,Net Banking,"772,932",8,Direct
11304,"29,875",2003,2,1,"1,422",593,Mahindra,Sedan,Pen,0,Credit Card,"635,811",6,Direct
11305,"27,931",2009,2,0,"1,262",498,Mahindra,Sedan,Thane,1,Net Banking,"634,052",6,In Direct
11306,"33,886",2007,1,0,"1,437",443,Honda,Sedan,Thane,1,Credit Card,"846,737",8,In Direct
11307,"30,831",2001,2,1,"1,369",452,Hyundai,Sedan,Pen,1,Credit Card,"743,532",8,In Direct
11308,"25,887",2002,1,0,"1,378",546,Maruti,Sedan,Thane,0,Digital Wallet,"718,210",5,In Direct
11309,"33,623",2014,1,0,"1,584",487,Maruti,Sedan,Pen,0,UPI,"607,589",5,In Direct
11310,"32,121",2015,1,1,"1,444",306,Mahindra,HatchBack,Mumbai,0,Net Banking,"847,782",6,Direct
11311,"26,926",2017,2,0,"1,433",323,Mahindra,Sedan,Thane,0,Digital Wallet,"839,491",5,Direct
11312,"31,390",2013,2,0,"1,368",531,Honda,Sedan,Pen,0,Net Banking,"770,946",5,In Direct
11313,"27,335",2012,2,1,"1,465",538,Mahindra,HatchBack,Thane,0,Net Banking,"732,816",5,In Direct
11314,"32,557",2012,2,1,"1,456",356,Maruti,Sedan,Pen,0,Net Banking,"655,855",6,In Direct
11315,"25,851",2004,2,1,"1,470",451,Maruti,Sedan,Navi Mumbai,1,Digital Wallet,"837,141",5,Direct
11316,"32,397",2015,1,1,"1,446",327,Maruti,HatchBack,Navi Mumbai,1,Digital Wallet,"621,960",8,Direct
11317,"26,177",2013,2,1,"1,375",589,Honda,HatchBack,Pen,0,Net Banking,"622,885",5,Direct
11318,"25,284",2011,2,1,"1,346",508,Maruti,Sedan,Mumbai,1,UPI,"811,487",5,Direct
11319,"32,843",2005,1,1,"1,511",305,Mahindra,HatchBack,Mumbai,1,UPI,"679,917",7,In Direct
11320,"26,252",2019,2,1,"1,289",465,Hyundai,HatchBack,Mumbai,0,UPI,"800,400",7,Direct
11321,"28,066",2015,2,0,"1,340",316,Mahindra,HatchBack,Mumbai,1,Credit Card,"837,228",5,Direct
11322,"31,580",2016,1,0,"1,441",499,Hyundai,Sedan,Thane,0,Credit Card,"710,609",7,In Direct
11323,"33,417",2004,2,1,"1,395",311,Mahindra,HatchBack,Navi Mumbai,1,Digital Wallet,"755,882",7,Direct
11324,"27,335",2000,2,1,"1,368",382,Mahindra,HatchBack,Pen,0,Credit Card,"691,912",8,Direct
11325,"25,081",2008,1,0,"1,454",395,Honda,Sedan,Mumbai,0,Net Banking,"804,840",7,In Direct
11326,"29,682",2008,2,0,"1,239",441,Hyundai,HatchBack,Mumbai,1,UPI,"819,725",8,In Direct
11327,"30,711",2003,1,0,"1,408",355,Honda,HatchBack,Pen,0,UPI,"825,044",5,In Direct
11328,"25,023",2001,1,1,"1,499",452,Honda,Sedan,Pen,1,Credit Card,"559,190",6,In Direct
11329,"29,049",2011,2,0,"1,221",407,Mahindra,HatchBack,Navi Mumbai,1,UPI,"806,219",6,In Direct
11330,"27,034",2000,2,0,"1,480",486,Hyundai,HatchBack,Thane,0,Net Banking,"668,559",5,Direct
11331,"32,545",2004,1,1,"1,303",433,Mahindra,HatchBack,Navi Mumbai,0,Credit Card,"551,244",8,In Direct
11332,"30,771",2015,2,0,"1,544",595,Mahindra,HatchBack,Mumbai,0,Credit Card,"695,650",6,In Direct
11333,"31,244",2017,2,1,"1,337",392,Hyundai,Sedan,Navi Mumbai,0,UPI,"660,156",5,Direct
11334,"30,456",2017,2,1,"1,224",462,Maruti,Sedan,Pen,0,Digital Wallet,"692,080",7,In Direct
11335,"28,410",2016,1,0,"1,302",533,Honda,Sedan,Pen,0,UPI,"823,952",5,Direct
11336,"33,492",2013,1,0,"1,423",435,Honda,Sedan,Navi Mumbai,1,UPI,"564,277",6,Direct
11337,"30,855",2019,1,0,"1,547",320,Maruti,Sedan,Pen,0,UPI,"703,913",8,In Direct
11338,"26,053",2005,1,1,"1,532",357,Maruti,HatchBack,Pen,0,Digital Wallet,"694,685",6,Direct
11339,"31,736",2014,2,0,"1,520",349,Maruti,HatchBack,Mumbai,0,Digital Wallet,"713,129",8,In Direct
11340,"27,395",2015,1,0,"1,536",549,Honda,HatchBack,Pen,1,Credit Card,"673,137",7,Direct
11341,"32,132",2018,2,1,"1,411",443,Hyundai,HatchBack,Mumbai,0,UPI,"817,912",5,Direct
11342,"30,599",2011,1,1,"1,474",300,Hyundai,HatchBack,Thane,0,Digital Wallet,"585,768",5,In Direct
11343,"33,292",2000,1,0,"1,593",305,Hyundai,Sedan,Pen,0,Net Banking,"767,758",6,In Direct
11344,"29,766",2013,1,1,"1,579",600,Mahindra,HatchBack,Thane,1,Credit Card,"731,881",7,Direct
11345,"26,325",2009,1,0,"1,590",361,Maruti,HatchBack,Mumbai,1,Digital Wallet,"702,825",5,In Direct
11346,"25,780",2003,1,1,"1,544",591,Maruti,HatchBack,Thane,1,Net Banking,"662,429",6,Direct
11347,"30,581",2016,1,1,"1,235",439,Mahindra,Sedan,Mumbai,0,Net Banking,"604,788",8,In Direct
11348,"30,407",2012,2,1,"1,292",435,Honda,Sedan,Thane,1,Credit Card,"764,652",7,Direct
11349,"25,088",2003,1,1,"1,342",377,Mahindra,Sedan,Thane,1,Digital Wallet,"849,759",6,In Direct
11350,"30,553",2000,2,0,"1,481",402,Mahindra,Sedan,Thane,0,Net Banking,"844,725",8,Direct
11351,"31,984",2016,1,0,"1,423",418,Hyundai,HatchBack,Mumbai,1,UPI,"750,696",8,Direct
11352,"33,567",2014,2,0,"1,459",588,Hyundai,Sedan,Thane,1,Net Banking,"587,589",6,Direct
11353,"27,765",2004,1,1,"1,249",307,Mahindra,Sedan,Thane,0,Credit Card,"765,730",7,In Direct
11354,"27,024",2014,2,0,"1,387",401,Hyundai,Sedan,Navi Mumbai,0,Credit Card,"593,209",7,Direct
11355,"29,216",2002,2,1,"1,402",521,Mahindra,Sedan,Pen,0,Digital Wallet,"600,910",5,In Direct
11356,"25,215",2019,2,1,"1,400",547,Maruti,Sedan,Navi Mumbai,1,Digital Wallet,"841,643",6,Direct
11357,"27,102",2001,1,0,"1,277",491,Honda,HatchBack,Mumbai,1,Digital Wallet,"748,950",6,Direct
11358,"31,343",2006,2,0,"1,249",447,Maruti,HatchBack,Mumbai,1,Digital Wallet,"804,825",8,In Direct
11359,"34,612",2014,2,1,"1,373",371,Hyundai,HatchBack,Thane,0,UPI,"846,551",5,Direct
11360,"25,236",2019,1,1,"1,574",470,Honda,Sedan,Pen,1,Net Banking,"773,677",7,Direct
11361,"26,308",2018,1,0,"1,407",521,Mahindra,Sedan,Pen,1,UPI,"551,798",7,In Direct
11362,"32,941",2004,2,0,"1,435",389,Mahindra,Sedan,Mumbai,1,UPI,"777,339",8,Direct
11363,"27,091",2018,2,1,"1,294",463,Hyundai,Sedan,Thane,0,Net Banking,"803,206",5,Direct
11364,"30,270",2003,1,0,"1,352",439,Honda,Sedan,Mumbai,0,UPI,"707,426",7,Direct
11365,"27,344",2006,1,1,"1,497",420,Maruti,HatchBack,Navi Mumbai,0,Credit Card,"715,509",6,In Direct
11366,"33,199",2000,2,0,"1,344",342,Hyundai,HatchBack,Pen,0,UPI,"751,338",7,Direct
11367,"30,892",2018,2,0,"1,210",449,Honda,HatchBack,Pen,1,Digital Wallet,"643,065",5,In Direct
11368,"26,269",2009,1,0,"1,396",446,Mahindra,HatchBack,Navi Mumbai,0,Digital Wallet,"755,180",7,Direct
11369,"25,512",2011,1,0,"1,269",552,Hyundai,HatchBack,Pen,1,UPI,"731,700",8,In Direct
11370,"34,428",2016,2,0,"1,514",386,Hyundai,HatchBack,Mumbai,0,Credit Card,"709,508",6,In Direct
11371,"31,672",2001,2,0,"1,254",571,Maruti,HatchBack,Pen,1,Digital Wallet,"699,538",5,Direct
11372,"29,493",2001,1,1,"1,500",314,Maruti,HatchBack,Pen,1,Digital Wallet,"780,841",5,In Direct
11373,"31,991",2005,2,1,"1,362",556,Maruti,HatchBack,Navi Mumbai,0,Digital Wallet,"689,211",8,In Direct
11374,"29,753",2012,1,0,"1,592",564,Hyundai,HatchBack,Navi Mumbai,0,Credit Card,"691,062",8,Direct
11375,"33,475",2011,2,0,"1,369",405,Hyundai,Sedan,Thane,0,UPI,"659,749",7,Direct
11376,"28,614",2011,1,1,"1,214",310,Honda,HatchBack,Thane,0,UPI,"725,696",5,In Direct
11377,"30,360",2008,1,0,"1,437",433,Maruti,HatchBack,Mumbai,1,UPI,"815,788",7,Direct
